ROW,PROJECT,DATE,DAY,MONTH,YEAR,SITE,SAMPLE,SUBSTRATE,AVERAGE_DEPTH,CPOM_OM_AREA_g_m2,CPOM_ASH_AREA_g_m2,EPIL_OM_AREA_g_m2,EPIL_ASH_AREA_g_m2,EPIL_CHLA_MG_M2_HAUER,EPIL_PHAEO_MG_M2_HAUER,EPIL_640_664,PHICOCYANIN_MG_M2,EPIL_CHLA_MG_M2_RITCHIE,EPIL_CHLB_MG_M2_RITCHIE,EPIL_CHLC_MG_M2_RITCHIE,EPIL_CHLD_MG_M2_RITCHIE,EPIL_CHL_TOTAL_MG_M2_RITCHIE,EPIP_OM_AREA_g_m2,EPIP_ASH_AREA_g_m2,EPIP_CHLA_MG_M2_HAUER,EPIP_PHAEO_MG_M2_HAUER,EPIP_640_664,EPIP_PHICOCYANIN_MG_M2,EPIP_CHLA_MG_M2_RITCHIE,EPIP_CHLB_MG_M2_RITCHIE,EPIP_CHLC_MG_M2_RITCHIE,EPIP_CHLD_MG_M2_RITCHIE,EPIP_CHL_TOTAL_MG_M2_RITCHIE,FBOM_AREA_g_m2,FBOM_ASH_AREA_g_m2,FBOM_CHLA_MG_M2_HAUER,FBOM_PHAEO_MG_M2_HAUER,FBOM_640_664,FBOM_PHICOCYANIN_MG_M2,FBOM_CHLA_MG_M2_RITCHIE,FBOM_CHLB_MG_M2_RITCHIE,FBOM_CHLC_MG_M2_RITCHIE,FBOM_CHLD_MG_M2_RITCHIE,FBOM_CHL_TOTAL_MG_M2_RITCHIE,FILA_OM_AREA_g_m2,FILA_ASH_AREA_g_m2,FILA_CHLA_MG_M2_HAUER,FILA_PHAEO_MG_M2_HAUER,FILA__640_664,FILA_CHLA_MG_M2_RITCHIE,FILA_CHLB_MG_M2_RITCHIE,FILA_CHLC_MG_M2_RITCHIE,FILA_CHLD_MG_M2_RITCHIE,FILA_CHL_TOTAL_MG_M2_RITCHIE,MACRO_OM_AREA_g_m2,MACRO_ASH_AREA_g_m2
193,RASS,8/3/2020,3,8,2020,DL,3,PEBBLE,28.5,NA,NA,3.435837537,13.22994914,8.351217803,2.47689528,1.336653386,7.487163901,9.904308486,2.068841293,0.703373109,0.145519864,12.82210104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.70E-08,3.32E-07,3.80475,4.71789,1.333333333,2.691255,6.7117101,0.7930752,0.83493885,0.1554333,8.4952002,9.162374654,43.71512618,36.22843218,2.909685104,1.46130031,38.34138773,10.43266772,1.254551428,0.08753308,50.11635043,NA,NA
194,RASS,8/3/2020,3,8,2020,DL,4,PEBBLE,31.375,NA,NA,3.158796968,12.47484285,3.487241884,1.013479673,1.293956044,5.931964154,4.141701148,0.59452862,0.313264848,0.064141435,5.113661663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.02E-08,2.29E-07,4.786928571,3.031721429,1.35,2.232645,6.73268356,1.085793131,0.268079952,-0.144892738,7.94170275,4.782169897,28.85363549,9.799925497,2.177761222,1.531791908,11.22868076,2.456207627,0.838262125,0.126692337,14.6499081,NA,NA
195,RASS,8/3/2020,3,8,2020,DL,5,PEBBLE,30.625,NA,NA,2.89840333,12.06947058,7.238221571,2.032862228,1.327067669,7.108442317,8.529618008,1.973058218,0.549988615,0.154335796,11.20705024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86E-08,6.12E-08,4.6725,1.869,1,3.276875,5.09495875,-0.404299583,0.074342917,-0.41705125,4.347982917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,RASS,8/3/2020,3,8,2020,GR,1,COBBLE,24.875,NA,NA,4.545781423,12.37462721,7.922918206,2.933165463,1.21942446,10.60050974,9.788302342,2.476279074,-3.72657984,0.02655494,8.564610813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98E-08,1.09E-07,1.811352273,1.9924875,1.5,3.039725,3.021005432,0.835347727,0.299761841,-0.072139761,4.083991068,5.903681763,6.092520069,8.867011517,1.244241939,1.625766871,9.609065326,3.623834694,0.19759284,0.017641893,13.44818296,NA,NA
197,RASS,8/3/2020,3,8,2020,GR,2,COBBLE,31.75,NA,NA,7.094599197,33.55553674,12.15908842,8.536959975,1.153374233,21.37008326,17.34464602,3.160357282,1.069990194,0.349779559,21.92487804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14E-08,3.18E-07,4.036785714,3.310164286,1.333333333,1.64592,6.004296929,1.252646357,0.257803952,0.530932571,8.045719119,42.28144153,58.54024836,48.93719754,6.291925398,1.7109375,52.81974679,18.00308715,1.010186745,0.461830541,72.29512803,NA,NA
198,RASS,8/3/2020,3,8,2020,GR,3,COBBLE,29.125,NA,NA,31.12948313,190.8690374,32.97313773,16.46705813,1.331450094,42.63131563,42.7477662,11.46256258,1.757894335,0.406649699,56.37511104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66E-08,1.19E-07,1.481214286,3.184610714,1.545454545,2.11098,3.422783869,0.60863206,0.62767981,-0.086651036,4.572464119,120.4410363,592.2969493,169.4551538,40.02025972,1.823076923,194.3783218,55.12815421,9.366620459,3.000810547,261.8749873,NA,NA
199,RASS,8/3/2020,3,8,2020,GR,4,COBBLE,30.25,NA,NA,22.50676245,107.7869314,45.23368196,17.94050864,1.241935484,29.74166354,55.79048052,19.71375262,1.850294854,-0.013509786,77.34130302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.84E-08,2.15E-07,3.076857143,3.384542857,1.4375,3.99905,5.082789381,0.90214719,0.559486714,0.512262143,7.05672,177.8135685,328.8591493,198.1404333,26.71893722,1.76300578,214.7439427,72.40420459,4.010629076,1.38064146,292.5405423,NA,NA
200,RASS,8/3/2020,3,8,2020,GR,5,COBBLE,31.25,NA,NA,3.280258323,11.6761576,36.75353723,11.96444935,1.220588235,20.4723265,43.86949826,12.95435419,1.314737299,-0.119963733,58.01886033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97E-08,6.25E-08,3.792613636,3.109943182,1.388888889,5.153125,5.62265625,1.771849432,0.738883523,0.170829545,8.30425,80.39507655,198.9978044,103.6715467,18.43049719,1.644970414,114.2927432,45.63589931,3.545633461,0.745084158,164.2199272,NA,NA
201,RASS,8/10/2020,10,8,2020,DL,1,PEBBLE,22.75,NA,NA,2.718349231,14.20556695,7.257992446,1.919856066,1.270114943,11.73274604,8.559165381,1.124946739,0.788495339,0.14250902,10.61516997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.95E-08,4.75E-07,1.869,3.691275,1.333333333,5.216575,3.70898675,0.68042975,0.15310225,0.11120725,4.65374875,3.968074722,18.15686062,7.374851682,1.198413398,1.510067114,8.142132198,2.308716259,0.471513549,0.084007808,11.0064147,NA,NA
202,RASS,8/10/2020,10,8,2020,DL,2,PEBBLE,25.375,NA,NA,1.166418943,3.662304637,4.113382672,1.086669751,1.212765957,3.753297857,4.762349325,1.292486965,0.292224694,0.09264435,6.439732237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27E-08,8.37E-08,0.752791667,2.408933333,1.285714286,2.918125,1.575846708,0.396281375,0.007894444,-0.033542931,1.946488056,2.344185321,5.725151513,1.922561866,0.469959567,1.626666667,2.178918383,1.007097591,0.060441089,0.036685222,3.283152685,NA,NA
203,RASS,8/10/2020,10,8,2020,DL,3,PEBBLE,19.875,NA,NA,1.131768626,3.32983166,2.786355564,0.620062224,1.215384615,4.546108795,3.202651078,0.564155941,0.249691382,0.056453501,4.072971304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21E-08,9.16E-08,1.010785714,0.758089286,1.428571429,1.96702875,1.5038485,0.056800857,0.394232929,-0.039572071,1.915319679,1.225390662,8.14330518,2.521779897,0.41080608,1.618181818,2.780349626,0.860713611,0.108707238,0.020682891,3.770468295,NA,NA
204,RASS,8/10/2020,10,8,2020,DL,4,PEBBLE,19.875,NA,NA,2.240933058,4.625285831,3.877172739,1.148791923,1.212121212,3.31407108,4.577419501,0.940337461,0.279510146,0.074335156,5.871629335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82E-08,1.52E-07,1.5919875,2.49411375,1.285714286,2.17035,3.094897238,0.467935013,0.637170638,0.138256463,4.338279225,10.33935303,22.8109562,14.36562268,2.208049412,1.699300699,15.75748692,4.549067019,0.94747748,0.293185042,21.54730414,NA,NA
205,RASS,8/10/2020,10,8,2020,DL,5,PEBBLE,24.25,NA,NA,2.524264942,9.679661627,5.306919208,1.491244297,1.250883392,5.419815467,6.203890717,1.080129788,0.405625525,0.079650497,7.769333895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36E-08,1.46E-07,1.438833333,2.5899,1.4,3.043375,2.964473583,0.659775139,0.603714528,0.217705722,4.445687833,3.381597814,26.57689786,4.437210299,0.957503275,1.586538462,5.028603489,1.515303818,0.208346835,0.078144058,6.830425752,NA,NA
206,RASS,8/10/2020,10,8,2020,GR,1,COBBLE,22.875,NA,NA,6.319431223,25.05791859,11.88437731,3.418592485,1.234782609,17.67242679,13.02944671,1.75783442,-0.11838163,6.783650596,21.45269022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10E-08,4.58E-08,3.664575,1.46583,1.388888889,2.9394375,4.06850175,0.769876425,0.484137938,0.154033388,5.476574663,76.03991472,127.2163538,216.99891,26.0398692,1.689230769,234.9297558,58.25355406,16.41048811,1.74012645,311.3352508,NA,NA
207,RASS,8/10/2020,10,8,2020,GR,2,COBBLE,24.5,NA,NA,7.66983697,24.27222797,25.84781826,6.230947494,1.151567944,17.19165896,29.60368505,7.745894627,1.556711734,0.61281062,39.51927086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34E-08,3.79E-08,2.492,2.3051,1.4,2.98655,3.117151333,0.861933333,0.309302,-0.074435667,4.213967333,33.39817115,50.66698077,102.6660168,20.61217723,1.600566572,115.197154,37.85381226,6.111701179,1.231090066,160.3943698,NA,NA
208,RASS,8/10/2020,10,8,2020,GR,3,COBBLE,35.5,NA,NA,7.055431584,27.44042016,26.42377508,8.533994344,1.198675497,18.38673882,31.42069832,9.089333993,1.471869097,0.637996161,42.62007277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69E-08,1.42E-07,8.124428571,5.777371429,1.290322581,9.48915,10.48208838,3.102436286,0.100701667,0.142740429,13.82802424,33.20338063,93.3323245,93.22371394,13.77359377,1.641638225,101.9814177,29.51618423,6.445370631,1.440744708,139.3842803,NA,NA
209,RASS,8/10/2020,10,8,2020,GR,4,COBBLE,29.875,NA,NA,14.92812171,63.31123047,40.92571225,15.62294581,1.19005848,32.98848325,49.88259993,13.87161455,1.518671143,1.086916542,66.36008341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99E-08,8.36E-08,2.658875,4.785975,1.4,3.6895625,5.401887958,1.861680542,0.434515278,0.598416167,8.296533139,98.63514552,180.0621602,202.2562592,39.0722319,1.68487395,227.2186637,61.55536169,14.43539489,2.337223611,305.5479093,NA,NA
210,RASS,8/10/2020,10,8,2020,GR,5,COBBLE,32.5,NA,NA,10.95991643,60.1287158,25.77289705,7.114393456,1.21402214,24.37324534,30.1194712,6.308246356,2.011991293,0.642638219,39.08252604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25E-08,2.37E-07,2.479285714,0.991714286,1.333333333,5.8825,3.144405952,0.405869286,0.30745,-0.071599048,3.786144762,43.76002456,78.22420214,132.7443968,11.79950194,1.684210526,142.2094297,25.2948741,12.3516863,0.574292436,180.4311257,NA,NA
211,RASS,8/17/2020,17,8,2020,DL,1,PEBBLE,17.5,NA,NA,2.112842623,6.77294411,4.092571225,0.682095204,1.152173913,6.61724538,4.622465342,0.735173563,0.390192667,0.09005967,5.837919676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89E-09,1.15E-07,0.6675,0.500625,1.285714286,4.4135,0.84795375,0.11461625,-0.0155175,-0.01682625,0.93023125,3.892885924,9.18862883,4.850468008,0.652304318,1.703947368,5.232400862,2.050310304,0.044665274,0.020100658,7.347503096,NA,NA
212,RASS,8/17/2020,17,8,2020,DL,2,PEBBLE,18.625,NA,NA,3.831410937,14.20998386,6.129101471,1.95778493,1.21446384,7.05508083,7.384924685,1.429719397,0.501880482,0.159756624,9.476325613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.31E-09,7.26E-08,0.452079545,0.4972875,1,10.351775,0.808948091,-0.330915455,-0.103040273,-0.010592545,0.364406591,3.776207389,18.32480345,7.124200777,1.256629859,1.310880829,8.033025924,1.121799616,0.536970698,0.066482535,9.758328061,NA,NA
213,RASS,8/17/2020,17,8,2020,DL,3,PEBBLE,19.5,NA,NA,1.438094432,4.127214101,4.620141428,0.944839734,1.231788079,5.032161329,5.274596146,0.845960881,0.410798339,0.05220618,6.583593503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13E-09,1.50E-07,0,3.2396,1.125,6.4662,1.949181,-0.091580667,0.3805035,0.190673167,2.428792167,1.456204132,5.292741942,2.506124468,0.229374104,1.324503311,2.649483442,0.495672698,0.176951987,0.027819207,3.349943083,NA,NA
214,RASS,8/17/2020,17,8,2020,DL,4,PEBBLE,23.5,NA,NA,1.963057359,3.845441127,2.929419403,0.709379012,1.219081272,5.115781259,3.410830877,0.780239144,0.216417662,0.052515495,4.46002297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.41E-09,8.33E-08,0.482653846,0.868776923,1.2,10.3541,1.010357192,0.254076577,0.005061538,-0.021506115,1.247994615,8.622095051,8.25945136,12.95487286,2.002116714,1.495098039,14.26498801,3.900894388,0.759447048,0.090767287,19.0161755,NA,NA
215,RASS,8/17/2020,17,8,2020,DL,5,PEBBLE,23.75,NA,NA,3.030520949,9.659785525,6.0686182,1.483440005,1.25,5.887418302,7.063140314,1.161868743,0.574331703,0.117063973,8.916447824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85E-08,1.79E-07,1.152954545,1.26825,1.125,6.685625,1.973253636,-0.040703182,0.416834091,-0.048514773,2.300882727,4.019317245,23.1898993,6.206525823,1.034420971,1.342105263,6.937921194,1.210849593,0.434992268,0.069399391,8.653204043,NA,NA
216,RASS,8/17/2020,17,8,2020,GR,1,COBBLE,26,NA,NA,3.883244693,10.22099311,28.90397938,7.864229923,1.295495495,25.4315893,33.79014547,9.126737432,2.025023269,0.613639302,45.55573615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36E-08,3.07E-07,2.7768,2.56854,1.4,12.454,4.3595838,1.0963134,0.02184,-0.0927966,5.384964,18.28970563,78.00573753,49.62905289,8.372205444,1.469055375,53.33040398,7.478890573,1.727524214,16.58215193,79.11944266,NA,NA
217,RASS,8/17/2020,17,8,2020,GR,3,COBBLE,35.75,NA,NA,8.460204316,32.5781002,29.93851645,6.028160746,1.109452736,32.21191225,33.92791949,8.148686966,1.950003857,0.784768552,44.81157635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.12E-07,1.590875,0.07954375,1.2,9.55955,1.665118813,0.418730813,0.008341667,-0.035443146,2.056757083,74.93426788,59.61511157,124.7815232,12.19455795,1.663716814,134.1263348,24.46691317,11.53585426,1.58990227,171.7198064,NA,NA
218,RASS,8/17/2020,17,8,2020,GR,4,COBBLE,28.75,NA,NA,18.60344679,74.34305162,35.884139,10.38751392,1.242592593,35.04238608,42.26024757,12.47278771,2.442383574,1.045252695,58.22090781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.63E-08,2.27E-07,1.705833333,1.279375,1.285714286,5.635,2.482086528,0.731039028,0.414504722,-0.063901667,3.563741389,104.9986272,273.448942,282.266153,28.40414118,1.493887531,304.3451999,52.74074551,30.54762991,1.694939997,389.3303304,NA,NA
219,RASS,8/17/2020,17,8,2020,GR,5,COBBLE,22.125,NA,NA,3.612773816,9.610679861,24.02161371,5.380279562,1.44893617,29.05301507,27.74368796,5.022298222,1.933018313,0.473161128,35.17233294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77E-08,1.13E-07,2.05473913,2.260213043,1.4375,5.5511625,3.449356761,0.692558674,0.440745391,-0.082989913,4.499690152,13.87459235,27.8860407,36.80595347,7.114170873,1.456575682,41.78758279,6.555647028,3.445239117,0.374370105,52.16309254,NA,NA
220,RASS,8/24/2020,24,8,2020,DL,1,PEBBLE,21,NA,NA,1.142992778,4.582961426,2.611628594,0.469506264,1.179916318,5.305025132,2.944724715,0.310772593,0.270438246,0.030244688,3.556198814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17E-08,1.33E-07,1.725230769,0.992007692,1.307692308,5.1891,2.356107923,0.158768077,0.288212077,0.122940462,2.926044692,6.700683482,20.25850309,12.39410913,0.887479419,1.482926829,13.13219733,2.494176492,1.086941651,0.077001419,16.79039425,NA,NA
221,RASS,8/24/2020,24,8,2020,DL,2,PEBBLE,21.875,NA,NA,3.355219622,12.8436364,9.664836393,2.371256371,1.246861925,11.25333446,11.23211492,1.686949588,0.936726449,0.115633315,13.97149288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94E-08,1.31E-07,1.5575,2.258375,1.444444444,5.53875,2.921272083,0.314157083,0.238837083,0.254744583,3.72903125,9.98919462,19.01362999,13.98383504,1.763179201,1.4,15.30123254,2.477950295,1.369145198,0.150233434,19.29865407,NA,NA
222,RASS,8/24/2020,24,8,2020,DL,3,PEBBLE,23,NA,NA,0.824273638,3.560160606,3.32983166,0.676372056,1.229885057,2.808376281,3.77650987,0.556036367,0.352652401,0.033511575,4.718733285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04E-07,1.39E-06,4.094,5.9363,1.407407407,13.1836,7.751891889,0.945466111,0.716953444,0.104974556,9.519334556,4.523668768,26.29067298,9.035290095,1.034302945,1.401015228,9.83664757,1.509299081,0.82830973,0.070442491,12.24475854,NA,NA
223,RASS,8/24/2020,24,8,2020,DL,4,PEBBLE,30.25,NA,NA,1.646208911,6.1475614,5.150833349,1.026732781,1.230958231,6.039786161,5.851397614,0.772536261,0.495168966,0.051816226,7.170955207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59E-07,2.25E-06,8.07675,8.884425,1.40625,25.21035,13.47508181,1.753312688,0.939493156,0.945788938,17.11376734,3.657234926,26.20286498,7.288970917,1.002233501,1.433862434,8.015259388,1.438297779,0.662042851,0.06695851,10.1826063,NA,NA
224,RASS,8/24/2020,24,8,2020,DL,5,PEBBLE,28.125,NA,NA,2.219320897,7.362023113,9.215309119,1.483440005,1.240825688,12.13892002,10.28647158,1.122539895,0.849912757,0.07105351,12.33004214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72E-07,4.14E-06,6.826704545,10.37659091,1.434782609,31.10625,12.84085483,1.43685767,1.091449432,0.834115909,16.20336477,3.922227209,9.592759368,8.458647172,1.246996439,1.32421875,9.390547165,1.264757018,0.843021326,0.074026472,11.57240979,NA,NA
225,RASS,8/24/2020,24,8,2020,GR,1,COBBLE,26.875,NA,NA,6.629264576,20.09824657,24.30256826,6.476002292,1.203703704,30.71559253,28.44181897,4.176847066,1.613546162,0.416338335,34.64872574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64E-08,9.82E-08,1.688382353,2.448154412,1.444444444,28.299375,3.100979779,0.928689338,0.756524926,0.260409265,5.046622279,22.15240906,36.88098436,30.93806839,4.354246663,1.450704225,33.99237544,7.018811586,2.627481298,0.321972207,43.96083938,NA,NA
226,RASS,8/24/2020,24,8,2020,GR,2,COBBLE,29.75,NA,NA,10.2481766,28.38862713,60.38649715,15.93532564,1.212871287,32.81772415,69.76801412,19.23156487,3.719649908,1.170109319,93.88972929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68E-08,1.61E-07,0.9345,3.64455,1.375,17.7667,2.7195035,0.8009645,0.454153,-0.070014,3.904621,137.4279017,108.4471405,196.1468619,27.46056066,1.528985507,213.8442203,46.99833433,15.73088037,0.488943367,277.0636028,NA,NA
227,RASS,8/24/2020,24,8,2020,GR,3,COBBLE,25.25,NA,NA,113.1113884,428.7181646,118.4598019,33.10799591,1.243523316,103.7504459,138.5479375,34.62888416,7.894635355,2.566864689,183.6391164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35E-07,8.13E-07,7.621108696,14.53873043,1.582089552,20.182325,15.78920704,3.726645304,0.406386674,0.860307022,20.78264265,142.7700988,171.5850687,188.8492379,31.05117277,1.512635379,208.7344547,58.98307545,13.68283051,1.893504691,283.2950147,NA,NA
228,RASS,8/24/2020,24,8,2020,GR,4,COBBLE,32,NA,NA,10.78395446,42.38344894,26.78433341,7.120168633,1.21958457,32.11779306,30.86638119,8.267944197,1.505007849,0.495607976,41.13511509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40E-08,5.50E-07,3.4176,5.5536,1.631578947,11.7568,6.3999328,1.4005664,0.3286432,0.2083552,8.337536,82.4120892,150.4345036,135.7125469,18.43642147,1.543165468,147.7292308,41.29140793,10.70558707,1.299353412,201.0263943,NA,NA
229,RASS,8/24/2020,24,8,2020,GR,5,COBBLE,27.25,NA,NA,7.183457064,30.30520949,26.77184655,5.674033149,1.196721311,41.88853401,30.25831498,7.364962072,1.557229074,0.551666306,39.73234678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93E-08,5.22E-07,2.42525,3.233666667,1.846153846,16.903175,4.319888,0.828727,0.2496645,0.567650806,5.965960583,37.23459531,65.2889029,60.23342473,8.112082201,1.415384615,65.46721048,15.12017422,4.391987806,0.306452194,85.28619766,NA,NA
230,RASS,9/14/2020,14,9,2020,DL,1,PEBBLE,24.875,NA,NA,6.108978379,21.30367369,14.94678186,3.653657789,1.19,NA,17.38552957,2.191595771,1.528587459,0.266141975,21.37196363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.71E-07,3.16E-06,9.056761364,12.07568182,1.4,NA,15.96628785,1.390275057,1.019216943,0.894188409,19.27007681,8.881700491,52.0075781,16.51452986,2.367082614,1.4092827,18.24242114,2.326317909,1.129715485,0.128718493,21.82728574,NA,NA
231,RASS,9/14/2020,14,9,2020,DL,2,PEBBLE,21.25,NA,NA,3.898638929,16.71170956,15.09662429,3.254702333,1.188605108,NA,17.29437445,2.017835194,1.53838681,0.211263064,21.06196804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31E-07,3.38E-06,9.800113636,12.22435227,1.4,NA,16.91866273,1.188763636,1.156575682,0.904859773,20.16897773,3.749072911,23.39599268,8.621964195,1.673675403,1.304347826,9.826539781,1.161832375,0.742039024,0.115661209,11.84613393,NA,NA
232,RASS,9/14/2020,14,9,2020,DL,3,PEBBLE,27.25,NA,NA,2.210924041,10.59103936,5.363630404,1.545614205,1.191666667,NA,6.359790758,0.869274473,0.521006271,0.104897648,7.855008733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89E-07,1.08E-05,20.09492857,26.95492143,1.412698413,NA,35.80837376,3.149508286,2.094660786,1.790812905,42.8435971,1.718245639,16.4075089,4.352413501,0.496081539,1.414937759,4.763494758,0.439592887,0.354378061,0.049317537,5.606813568,NA,NA
233,RASS,9/14/2020,14,9,2020,DL,4,PEBBLE,24.875,NA,NA,3.703970049,14.12138581,7.571725023,2.451796674,1.232941176,NA,9.149376085,1.305974118,0.81656026,0.130988007,11.40295499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09E-07,3.20E-06,7.96995,9.6967725,1.38,NA,13.68117289,0.911745863,0.910479725,0.7959403,16.2994333,6.015839892,43.8946373,10.31066486,1.295799773,1.450777202,11.32255084,1.359923884,0.828983613,0.15032655,13.66185586,NA,NA
234,RASS,9/14/2020,14,9,2020,DL,5,PEBBLE,24,NA,NA,2.003511072,9.032636051,6.799100021,2.24763637,1.321937322,NA,8.257353239,0.904980269,0.770203111,0.13695787,10.06954689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13E-07,4.31E-06,20.648,17.2304,1.380952381,NA,30.94654933,1.924288,2.261989333,1.083218667,36.21625333,13.23337322,80.77485078,32.40284674,3.966555377,1.377483444,35.70029882,2.418342296,2.325345749,0.493906972,40.93812609,NA,NA
235,RASS,9/14/2020,14,9,2020,GR,1,COBBLE,26,NA,NA,17.85107787,61.01261775,37.36071122,9.656095585,1.20499343,NA,43.83935765,5.094037598,3.74214872,0.59822563,53.27404534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91E-07,3.36E-06,18.99915789,21.41058947,1.476190476,NA,31.52128063,4.052505053,2.059859579,1.407850737,39.04170126,7.807365061,20.35859918,26.22180098,4.231245158,1.27008547,29.28463322,3.639229745,1.745371553,0.194407825,34.86382358,NA,NA
236,RASS,9/14/2020,14,9,2020,GR,2,COBBLE,20,NA,NA,22.32203162,64.54354879,42.043287,14.39174055,1.173258004,NA,50.9573671,9.987413367,3.351358881,0.94241541,65.23885931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43E-07,7.90E-07,8.01,11.926,1.5,NA,14.84339333,2.49835,0.685986667,0.773165,18.80099,106.9772964,132.5468448,256.7593975,59.72446855,1.385826772,293.047188,94.11624215,13.38805908,3.999094165,404.5521582,NA,NA
237,RASS,9/14/2020,14,9,2020,GR,3,COBBLE,25.5,NA,NA,15.13857456,43.86538772,59.65601533,14.99922671,1.166910688,NA,69.33235599,12.37103976,4.895084529,0.942941683,87.54183873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61E-08,8.49E-07,5.4468,8.374455,1.378378378,NA,9.99295275,1.37537055,0.3614523,0.34645065,12.07629,80.83229156,67.65748776,189.2324599,32.12746652,1.301164725,210.9974151,44.62434352,10.95546797,-1.231562333,265.3468644,NA,NA
238,RASS,9/14/2020,14,9,2020,GR,4,COBBLE,32.125,NA,NA,25.1701601,65.25090418,95.69311847,32.39686874,1.082568807,NA,116.6496337,14.60176116,8.85487874,1.609622163,141.7166249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18E-07,1.89E-06,14.40999,19.21332,1.538461538,NA,25.81447294,3.49268654,1.43092717,1.41034918,32.14860545,23.12996969,20.63681534,39.06152628,5.695563329,1.294491525,43.03166665,7.379677991,2.391613522,0.307209141,53.11042476,NA,NA
239,RASS,9/14/2020,14,9,2020,GR,5,COBBLE,29.125,NA,NA,2.861574083,6.446579816,5.734594462,1.043902225,1.213808463,NA,6.489548698,0.694002579,0.510041306,0.053764797,7.747398149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55E-07,2.11E-06,3.24015625,4.9250375,1.434782609,NA,6.167886198,1.315452469,0.786277917,0.383008313,8.652663729,6.109844464,10.65144706,13.55438616,0.81326317,1.338068182,14.37298152,1.616846448,1.221799911,0.076502145,17.28821959,NA,NA
240,RASS,9/21/2020,21,9,2020,DL,1,PEBBLE,31.5,NA,NA,3.255003982,10.85848985,11.76887377,2.679682028,1.181564246,13.56929785,13.55027642,1.441922008,1.195138456,0.14286382,16.33028615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97E-07,4.28E-06,14.29785,18.082575,1.361111111,NA,25.3954512,2.2758939,1.6776774,1.52069715,30.8698929,7.834648418,51.37364884,20.80281455,2.893482388,1.460207612,23.04297524,1.732440264,1.916729685,0.191482931,26.88377615,NA,NA
